COMPANY,RPNA_DATE_UTC,TIMESTAMP_UTC,RP_ENTITY_ID,ENTITY_TYPE,NEWS_TYPE,RP_STORY_ID,AEV,RP_STORY_EVENT_INDEX,RP_STORY_EVENT_COUNT,PEQ,BEE,BMQ,BAM,BCA,BER,ANL_CHG,MCQ,RPNA_DATE_UTC,,
US/AAPL,15/01/2018,00:24.6,D8442A,COMP,PRESS-RELEASE,10F6790EC9EE8AF3D4E66AA5080BDB01,6,2,4,50,50,50,50,50,0,50,50,15/01/2018,,
US/AAPL,15/01/2018,00:03.1,D8442A,COMP,PRESS-RELEASE,8EFEB7388C218E0A2E7B261C52CBEBCB,6,9,9,50,50,50,50,100,100,50,50,15/01/2018,,
US/AAPL,15/01/2018,00:00.4,D8442A,COMP,PRESS-RELEASE,E271A26BD82FA4591336356D2F4E056B,6,1,1,50,50,50,50,50,50,50,50,15/01/2018,,
US/AAPL,15/01/2018,23:53.5,D8442A,COMP,PRESS-RELEASE,EE09FD5F225E2020CB407B7B33798610,6,5,5,50,50,50,50,50,50,50,50,15/01/2018,,
US/AAPL,15/01/2018,30:00.1,D8442A,COMP,PRESS-RELEASE,4EF86DB635B0E7F18DD284FFB9F5E7B0,6,13,13,100,50,100,50,50,50,50,50,15/01/2018,,
US/AAPL,15/01/2018,00:06.0,D8442A,COMP,PRESS-RELEASE,BA0870E9C55FA6726C9A8D823DFB3E7E,6,6,6,50,50,50,50,50,50,50,50,15/01/2018,,
US/AAPL,15/01/2018,30:07.7,D8442A,COMP,PRESS-RELEASE,E796ED0951CF7D58FA77BFC54F0C376C,6,16,17,100,50,50,50,50,50,50,50,15/01/2018,,
US/AAPL,15/01/2018,30:27.2,D8442A,COMP,PRESS-RELEASE,AFB9F1345B31003BE8809E026ABF373E,6,16,17,100,50,50,50,50,50,50,50,15/01/2018,,
US/AAPL,15/01/2018,39:54.4,D8442A,COMP,PRESS-RELEASE,4F771B00B79874D6BCBC17D4DE9AC653,6,17,20,50,50,50,50,50,50,50,50,15/01/2018,,
US/AAPL,15/01/2018,00:06.4,D8442A,COMP,PRESS-RELEASE,D66C6E574928410C05DB6A5A9FDB5A8A,6,3,3,50,50,50,50,50,50,50,50,15/01/2018,,
US/AAPL,15/01/2018,17:00.3,D8442A,COMP,PRESS-RELEASE,9CF86E64C8BBD0AC9B03FD42E7D1A8EB,6,10,10,50,50,100,50,50,50,50,50,15/01/2018,,
US/AAPL,15/01/2018,35:02.0,D8442A,COMP,PRESS-RELEASE,6279A69148BF0CE3B9CF8875C090704E,6,2,3,50,50,100,50,50,50,50,50,15/01/2018,,
US/AAPL,15/01/2018,35:02.0,D8442A,COMP,PRESS-RELEASE,6C5C95F55F98FE2C36A69725AEB93C74,6,4,5,50,50,100,50,50,100,50,50,15/01/2018,,
US/AAPL,15/01/2018,05:03.0,D8442A,COMP,PRESS-RELEASE,FBA8952B509C92BBF0F1174C263F1F79,6,2,6,50,50,50,50,50,50,50,50,15/01/2018,,
US/AAPL,15/01/2018,10:02.1,D8442A,COMP,PRESS-RELEASE,1DF3082E68484C33FB7C46A7CAAEF0F8,6,5,5,50,50,50,50,50,0,50,50,15/01/2018,,
US/AAPL,15/01/2018,15:04.5,D8442A,COMP,PRESS-RELEASE,858199C89B79D802E2C7D43D6FA3BFEF,6,3,3,50,50,50,50,50,50,50,50,15/01/2018,,
US/AAPL,15/01/2018,17:18.1,D8442A,COMP,PRESS-RELEASE,DC6BE9452A4C2EE1F9F5117DA2B85BEB,6,1,1,50,50,50,50,50,50,50,50,15/01/2018,,
US/AAPL,15/01/2018,05:00.3,D8442A,COMP,PRESS-RELEASE,33ACD376BC149C88919BD218F2B040EC,6,4,7,50,50,100,50,50,50,50,50,15/01/2018,,
US/AAPL,15/01/2018,11:04.4,D8442A,COMP,PRESS-RELEASE,1714749DCB0E92E93056C7A38ED92907,6,1,1,50,50,50,100,50,50,50,50,15/01/2018,,
US/AAPL,15/01/2018,19:05.8,D8442A,COMP,PRESS-RELEASE,3A7EFFF207E956A984F127C30600929C,6,3,4,50,50,100,50,50,50,50,50,15/01/2018,,
